feature,importance,fold
APPROVED_AMT_GOODS_PRICE_MAX,44,8
APPROVED_AMT_GOODS_PRICE_MEAN,55,8
APPROVED_HOUR_APPR_PROCESS_START_MIN,52,8
APPROVED_HOUR_APPR_PROCESS_START_MAX,76,8
APPROVED_HOUR_APPR_PROCESS_START_MEAN,103,8
APPROVED_RATE_DOWN_PAYMENT_MIN,52,8
APPROVED_RATE_DOWN_PAYMENT_MAX,77,8
APPROVED_RATE_DOWN_PAYMENT_MEAN,61,8
APPROVED_DAYS_DECISION_MIN,104,8
APPROVED_DAYS_DECISION_MAX,230,8
APPROVED_DAYS_DECISION_MEAN,155,8
APPROVED_CNT_PAYMENT_MEAN,454,8
APPROVED_CNT_PAYMENT_SUM,213,8
REFUSED_AMT_ANNUITY_MIN,90,8
REFUSED_AMT_ANNUITY_MAX,59,8
REFUSED_AMT_ANNUITY_MEAN,35,8
REFUSED_AMT_APPLICATION_MIN,42,8
REFUSED_AMT_APPLICATION_MAX,34,8
REFUSED_AMT_APPLICATION_MEAN,34,8
REFUSED_AMT_CREDIT_MIN,97,8
REFUSED_AMT_CREDIT_MAX,51,8
REFUSED_AMT_CREDIT_MEAN,42,8
REFUSED_APP_CREDIT_PERC_MIN,75,8
REFUSED_APP_CREDIT_PERC_MAX,52,8
REFUSED_APP_CREDIT_PERC_MEAN,52,8
REFUSED_APP_CREDIT_PERC_VAR,53,8
REFUSED_AMT_DOWN_PAYMENT_MIN,9,8
REFUSED_AMT_DOWN_PAYMENT_MAX,34,8
REFUSED_AMT_DOWN_PAYMENT_MEAN,8,8
REFUSED_AMT_GOODS_PRICE_MIN,44,8
REFUSED_AMT_GOODS_PRICE_MAX,31,8
REFUSED_AMT_GOODS_PRICE_MEAN,42,8
REFUSED_HOUR_APPR_PROCESS_START_MIN,46,8
REFUSED_HOUR_APPR_PROCESS_START_MAX,20,8
REFUSED_HOUR_APPR_PROCESS_START_MEAN,80,8
REFUSED_RATE_DOWN_PAYMENT_MIN,17,8
REFUSED_RATE_DOWN_PAYMENT_MAX,29,8
REFUSED_RATE_DOWN_PAYMENT_MEAN,11,8
REFUSED_DAYS_DECISION_MIN,72,8
REFUSED_DAYS_DECISION_MAX,136,8
REFUSED_DAYS_DECISION_MEAN,84,8
REFUSED_CNT_PAYMENT_MEAN,41,8
REFUSED_CNT_PAYMENT_SUM,54,8
POS_MONTHS_BALANCE_MAX,149,8
POS_MONTHS_BALANCE_MEAN,200,8
POS_MONTHS_BALANCE_SIZE,240,8
POS_SK_DPD_MAX,38,8
POS_SK_DPD_MEAN,48,8
POS_SK_DPD_DEF_MAX,62,8
POS_SK_DPD_DEF_MEAN,134,8
POS_NAME_CONTRACT_STATUS_Active_MEAN,194,8
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Completed_MEAN,134,8
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,32,8
POS_NAME_CONTRACT_STATUS_Signed_MEAN,33,8
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,8
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,8
POS_COUNT,9,8
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,68,8
INSTAL_DPD_MAX,60,8
INSTAL_DPD_MEAN,368,8
INSTAL_DPD_SUM,81,8
INSTAL_DBD_MAX,192,8
INSTAL_DBD_MEAN,165,8
INSTAL_DBD_SUM,263,8
INSTAL_PAYMENT_PERC_MAX,24,8
INSTAL_PAYMENT_PERC_MEAN,171,8
INSTAL_PAYMENT_PERC_SUM,126,8
INSTAL_PAYMENT_PERC_VAR,153,8
INSTAL_PAYMENT_DIFF_MAX,194,8
INSTAL_PAYMENT_DIFF_MEAN,149,8
INSTAL_PAYMENT_DIFF_SUM,138,8
INSTAL_PAYMENT_DIFF_VAR,77,8
INSTAL_AMT_INSTALMENT_MAX,169,8
INSTAL_AMT_INSTALMENT_MEAN,129,8
INSTAL_AMT_INSTALMENT_SUM,132,8
INSTAL_AMT_PAYMENT_MIN,210,8
INSTAL_AMT_PAYMENT_MAX,95,8
INSTAL_AMT_PAYMENT_MEAN,170,8
INSTAL_AMT_PAYMENT_SUM,292,8
INSTAL_DAYS_ENTRY_PAYMENT_MAX,404,8
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,201,8
INSTAL_DAYS_ENTRY_PAYMENT_SUM,203,8
INSTAL_COUNT,65,8
CC_MONTHS_BALANCE_MIN,3,8
CC_MONTHS_BALANCE_MAX,1,8
CC_MONTHS_BALANCE_MEAN,14,8
CC_MONTHS_BALANCE_SUM,10,8
CC_MONTHS_BALANCE_VAR,12,8
CC_AMT_BALANCE_MIN,42,8
CC_AMT_BALANCE_MAX,21,8
CC_AMT_BALANCE_MEAN,46,8
CC_AMT_BALANCE_SUM,8,8
CC_AMT_BALANCE_VAR,35,8
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,26,8
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,18,8
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,77,8
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,37,8
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,48,8
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,8
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,59,8
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,66,8
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,32,8
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,41,8
CC_AMT_DRAWINGS_CURRENT_MIN,15,8
CC_AMT_DRAWINGS_CURRENT_MAX,18,8
CC_AMT_DRAWINGS_CURRENT_MEAN,35,8
CC_AMT_DRAWINGS_CURRENT_SUM,40,8
CC_AMT_DRAWINGS_CURRENT_VAR,29,8
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,6,8
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,8,8
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,8,8
CC_AMT_DRAWINGS_POS_CURRENT_MIN,12,8
CC_AMT_DRAWINGS_POS_CURRENT_MAX,37,8
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,21,8
CC_AMT_DRAWINGS_POS_CURRENT_SUM,41,8
CC_AMT_DRAWINGS_POS_CURRENT_VAR,31,8
CC_AMT_INST_MIN_REGULARITY_MIN,3,8
CC_AMT_INST_MIN_REGULARITY_MAX,14,8
CC_AMT_INST_MIN_REGULARITY_MEAN,23,8
CC_AMT_INST_MIN_REGULARITY_SUM,34,8
CC_AMT_INST_MIN_REGULARITY_VAR,63,8
CC_AMT_PAYMENT_CURRENT_MIN,28,8
CC_AMT_PAYMENT_CURRENT_MAX,54,8
CC_AMT_PAYMENT_CURRENT_MEAN,105,8
CC_AMT_PAYMENT_CURRENT_SUM,61,8
CC_AMT_PAYMENT_CURRENT_VAR,71,8
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,1,8
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,20,8
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,56,8
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,39,8
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,22,8
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,19,8
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,21,8
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,32,8
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,24,8
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,19,8
CC_AMT_RECIVABLE_MIN,7,8
CC_AMT_RECIVABLE_MAX,23,8
CC_AMT_RECIVABLE_MEAN,26,8
CC_AMT_RECIVABLE_SUM,14,8
CC_AMT_RECIVABLE_VAR,14,8
CC_AMT_TOTAL_RECEIVABLE_MIN,0,8
CC_AMT_TOTAL_RECEIVABLE_MAX,11,8
CC_AMT_TOTAL_RECEIVABLE_MEAN,5,8
CC_AMT_TOTAL_RECEIVABLE_SUM,3,8
CC_AMT_TOTAL_RECEIVABLE_VAR,2,8
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,6,8
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,157,8
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,37,8
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,100,8
CC_CNT_DRAWINGS_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_CURRENT_MAX,61,8
CC_CNT_DRAWINGS_CURRENT_MEAN,103,8
CC_CNT_DRAWINGS_CURRENT_SUM,31,8
CC_CNT_DRAWINGS_CURRENT_VAR,109,8
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,1,8
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,8,8
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,4,8
CC_CNT_DRAWINGS_POS_CURRENT_MIN,17,8
CC_CNT_DRAWINGS_POS_CURRENT_MAX,27,8
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,40,8
CC_CNT_DRAWINGS_POS_CURRENT_SUM,24,8
CC_CNT_DRAWINGS_POS_CURRENT_VAR,14,8
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0,8
CC_CNT_INSTALMENT_MATURE_CUM_MAX,8,8
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,17,8
CC_CNT_INSTALMENT_MATURE_CUM_SUM,11,8
CC_CNT_INSTALMENT_MATURE_CUM_VAR,32,8
CC_SK_DPD_MIN,0,8
CC_SK_DPD_MAX,4,8
CC_SK_DPD_MEAN,7,8
CC_SK_DPD_SUM,11,8
CC_SK_DPD_VAR,10,8
CC_SK_DPD_DEF_MIN,0,8
CC_SK_DPD_DEF_MAX,0,8
CC_SK_DPD_DEF_MEAN,38,8
CC_SK_DPD_DEF_SUM,0,8
CC_SK_DPD_DEF_VAR,2,8
CC_NAME_CONTRACT_STATUS_Active_MIN,5,8
CC_NAME_CONTRACT_STATUS_Active_MAX,0,8
CC_NAME_CONTRACT_STATUS_Active_MEAN,12,8
CC_NAME_CONTRACT_STATUS_Active_SUM,16,8
CC_NAME_CONTRACT_STATUS_Active_VAR,4,8
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,8
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,8
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,8
CC_NAME_CONTRACT_STATUS_Approved_VAR,0,8
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,8
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,8
CC_NAME_CONTRACT_STATUS_Completed_MEAN,1,8
CC_NAME_CONTRACT_STATUS_Completed_SUM,0,8
CC_NAME_CONTRACT_STATUS_Completed_VAR,1,8
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,8
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,8
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,8
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,8
CC_NAME_CONTRACT_STATUS_Refused_MIN,0,8
CC_NAME_CONTRACT_STATUS_Refused_MAX,0,8
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Refused_SUM,0,8
CC_NAME_CONTRACT_STATUS_Refused_VAR,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0,8
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,8
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,8
CC_NAME_CONTRACT_STATUS_Signed_MEAN,1,8
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,8
CC_NAME_CONTRACT_STATUS_Signed_VAR,1,8
CC_NAME_CONTRACT_STATUS_nan_MIN,0,8
CC_NAME_CONTRACT_STATUS_nan_MAX,0,8
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,8
CC_NAME_CONTRACT_STATUS_nan_SUM,0,8
CC_NAME_CONTRACT_STATUS_nan_VAR,0,8
CC_COUNT,4,8
CODE_GENDER,190,9
FLAG_OWN_CAR,11,9
FLAG_OWN_REALTY,16,9
CNT_CHILDREN,17,9
AMT_INCOME_TOTAL,220,9
AMT_CREDIT,424,9
AMT_ANNUITY,627,9
AMT_GOODS_PRICE,458,9
REGION_POPULATION_RELATIVE,486,9
DAYS_BIRTH,965,9
DAYS_EMPLOYED,641,9
DAYS_REGISTRATION,488,9
DAYS_ID_PUBLISH,576,9
OWN_CAR_AGE,376,9
FLAG_MOBIL,0,9
FLAG_EMP_PHONE,0,9
FLAG_WORK_PHONE,110,9
FLAG_CONT_MOBILE,0,9
FLAG_PHONE,58,9
FLAG_EMAIL,0,9
CNT_FAM_MEMBERS,17,9
REGION_RATING_CLIENT,22,9
REGION_RATING_CLIENT_W_CITY,104,9
HOUR_APPR_PROCESS_START,163,9
REG_REGION_NOT_LIVE_REGION,2,9
REG_REGION_NOT_WORK_REGION,7,9
LIVE_REGION_NOT_WORK_REGION,21,9
REG_CITY_NOT_LIVE_CITY,65,9
REG_CITY_NOT_WORK_CITY,11,9
LIVE_CITY_NOT_WORK_CITY,30,9
EXT_SOURCE_1,1114,9
EXT_SOURCE_2,1083,9
EXT_SOURCE_3,1178,9
APARTMENTS_AVG,62,9
BASEMENTAREA_AVG,90,9
YEARS_BEGINEXPLUATATION_AVG,63,9
YEARS_BUILD_AVG,68,9
COMMONAREA_AVG,66,9
ELEVATORS_AVG,26,9
ENTRANCES_AVG,41,9
FLOORSMAX_AVG,46,9
FLOORSMIN_AVG,31,9
LANDAREA_AVG,117,9
LIVINGAPARTMENTS_AVG,67,9
LIVINGAREA_AVG,81,9
NONLIVINGAPARTMENTS_AVG,53,9
NONLIVINGAREA_AVG,98,9
APARTMENTS_MODE,151,9
BASEMENTAREA_MODE,81,9
YEARS_BEGINEXPLUATATION_MODE,136,9
YEARS_BUILD_MODE,41,9
COMMONAREA_MODE,59,9
ELEVATORS_MODE,8,9
ENTRANCES_MODE,14,9
FLOORSMAX_MODE,14,9
FLOORSMIN_MODE,19,9
LANDAREA_MODE,135,9
LIVINGAPARTMENTS_MODE,88,9
LIVINGAREA_MODE,86,9
NONLIVINGAPARTMENTS_MODE,21,9
NONLIVINGAREA_MODE,106,9
APARTMENTS_MEDI,71,9
BASEMENTAREA_MEDI,63,9
YEARS_BEGINEXPLUATATION_MEDI,106,9
YEARS_BUILD_MEDI,57,9
COMMONAREA_MEDI,64,9
ELEVATORS_MEDI,12,9
ENTRANCES_MEDI,45,9
FLOORSMAX_MEDI,19,9
FLOORSMIN_MEDI,22,9
LANDAREA_MEDI,80,9
LIVINGAPARTMENTS_MEDI,56,9
LIVINGAREA_MEDI,76,9
NONLIVINGAPARTMENTS_MEDI,17,9
NONLIVINGAREA_MEDI,59,9
TOTALAREA_MODE,204,9
OBS_30_CNT_SOCIAL_CIRCLE,70,9
DEF_30_CNT_SOCIAL_CIRCLE,86,9
OBS_60_CNT_SOCIAL_CIRCLE,95,9
DEF_60_CNT_SOCIAL_CIRCLE,77,9
DAYS_LAST_PHONE_CHANGE,401,9
FLAG_DOCUMENT_2,0,9
FLAG_DOCUMENT_3,92,9
FLAG_DOCUMENT_4,0,9
FLAG_DOCUMENT_5,1,9
FLAG_DOCUMENT_6,9,9
FLAG_DOCUMENT_7,0,9
FLAG_DOCUMENT_8,13,9
FLAG_DOCUMENT_9,0,9
FLAG_DOCUMENT_10,0,9
FLAG_DOCUMENT_11,1,9
FLAG_DOCUMENT_12,0,9
FLAG_DOCUMENT_13,0,9
FLAG_DOCUMENT_14,0,9
FLAG_DOCUMENT_15,0,9
FLAG_DOCUMENT_16,45,9
FLAG_DOCUMENT_17,0,9
FLAG_DOCUMENT_18,60,9
FLAG_DOCUMENT_19,0,9
FLAG_DOCUMENT_20,0,9
FLAG_DOCUMENT_21,0,9
AMT_REQ_CREDIT_BUREAU_HOUR,0,9
AMT_REQ_CREDIT_BUREAU_DAY,10,9
AMT_REQ_CREDIT_BUREAU_WEEK,24,9
AMT_REQ_CREDIT_BUREAU_MON,26,9
AMT_REQ_CREDIT_BUREAU_QRT,84,9
AMT_REQ_CREDIT_BUREAU_YEAR,90,9
NAME_CONTRACT_TYPE_Cash_loans,91,9
NAME_CONTRACT_TYPE_Revolving_loans,7,9
NAME_TYPE_SUITE_Children,1,9
NAME_TYPE_SUITE_Family,15,9
NAME_TYPE_SUITE_Group_of_people,0,9
NAME_TYPE_SUITE_Other_A,0,9
NAME_TYPE_SUITE_Other_B,2,9
NAME_TYPE_SUITE_Spouse__partner,20,9
NAME_TYPE_SUITE_Unaccompanied,8,9
NAME_INCOME_TYPE_Businessman,0,9
NAME_INCOME_TYPE_Commercial_associate,33,9
NAME_INCOME_TYPE_Maternity_leave,0,9
NAME_INCOME_TYPE_Pensioner,0,9
NAME_INCOME_TYPE_State_servant,32,9
NAME_INCOME_TYPE_Student,0,9
NAME_INCOME_TYPE_Unemployed,0,9
NAME_INCOME_TYPE_Working,41,9
NAME_EDUCATION_TYPE_Academic_degree,0,9
NAME_EDUCATION_TYPE_Higher_education,74,9
NAME_EDUCATION_TYPE_Incomplete_higher,23,9
NAME_EDUCATION_TYPE_Lower_secondary,15,9
NAME_EDUCATION_TYPE_Secondary___secondary_special,51,9
NAME_FAMILY_STATUS_Civil_marriage,11,9
NAME_FAMILY_STATUS_Married,146,9
NAME_FAMILY_STATUS_Separated,14,9
NAME_FAMILY_STATUS_Single___not_married,16,9
NAME_FAMILY_STATUS_Unknown,0,9
NAME_FAMILY_STATUS_Widow,20,9
NAME_HOUSING_TYPE_Co_op_apartment,0,9
NAME_HOUSING_TYPE_House___apartment,33,9
NAME_HOUSING_TYPE_Municipal_apartment,12,9
NAME_HOUSING_TYPE_Office_apartment,28,9
NAME_HOUSING_TYPE_Rented_apartment,8,9
NAME_HOUSING_TYPE_With_parents,6,9
OCCUPATION_TYPE_Accountants,26,9
OCCUPATION_TYPE_Cleaning_staff,0,9
OCCUPATION_TYPE_Cooking_staff,1,9
OCCUPATION_TYPE_Core_staff,48,9
OCCUPATION_TYPE_Drivers,52,9
OCCUPATION_TYPE_HR_staff,0,9
OCCUPATION_TYPE_High_skill_tech_staff,42,9
OCCUPATION_TYPE_IT_staff,0,9
OCCUPATION_TYPE_Laborers,23,9
OCCUPATION_TYPE_Low_skill_Laborers,16,9
OCCUPATION_TYPE_Managers,7,9
OCCUPATION_TYPE_Medicine_staff,24,9
OCCUPATION_TYPE_Private_service_staff,0,9
OCCUPATION_TYPE_Realty_agents,0,9
OCCUPATION_TYPE_Sales_staff,7,9
OCCUPATION_TYPE_Secretaries,1,9
OCCUPATION_TYPE_Security_staff,2,9
OCCUPATION_TYPE_Waiters_barmen_staff,1,9
WEEKDAY_APPR_PROCESS_START_FRIDAY,23,9
WEEKDAY_APPR_PROCESS_START_MONDAY,39,9
WEEKDAY_APPR_PROCESS_START_SATURDAY,40,9
WEEKDAY_APPR_PROCESS_START_SUNDAY,20,9
WEEKDAY_APPR_PROCESS_START_THURSDAY,0,9
WEEKDAY_APPR_PROCESS_START_TUESDAY,19,9
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,31,9
ORGANIZATION_TYPE_Advertising,0,9
ORGANIZATION_TYPE_Agriculture,0,9
ORGANIZATION_TYPE_Bank,32,9
ORGANIZATION_TYPE_Business_Entity_Type_1,8,9
ORGANIZATION_TYPE_Business_Entity_Type_2,1,9
ORGANIZATION_TYPE_Business_Entity_Type_3,66,9
ORGANIZATION_TYPE_Cleaning,0,9
ORGANIZATION_TYPE_Construction,59,9
ORGANIZATION_TYPE_Culture,0,9
ORGANIZATION_TYPE_Electricity,0,9
ORGANIZATION_TYPE_Emergency,0,9
ORGANIZATION_TYPE_Government,9,9
ORGANIZATION_TYPE_Hotel,2,9
ORGANIZATION_TYPE_Housing,1,9
ORGANIZATION_TYPE_Industry__type_1,0,9
ORGANIZATION_TYPE_Industry__type_10,0,9
ORGANIZATION_TYPE_Industry__type_11,2,9
ORGANIZATION_TYPE_Industry__type_12,0,9
ORGANIZATION_TYPE_Industry__type_13,0,9
ORGANIZATION_TYPE_Industry__type_2,0,9
ORGANIZATION_TYPE_Industry__type_3,11,9
ORGANIZATION_TYPE_Industry__type_4,0,9
ORGANIZATION_TYPE_Industry__type_5,0,9
ORGANIZATION_TYPE_Industry__type_6,0,9
ORGANIZATION_TYPE_Industry__type_7,0,9
ORGANIZATION_TYPE_Industry__type_8,0,9
ORGANIZATION_TYPE_Industry__type_9,58,9
ORGANIZATION_TYPE_Insurance,0,9
ORGANIZATION_TYPE_Kindergarten,20,9
ORGANIZATION_TYPE_Legal_Services,0,9
ORGANIZATION_TYPE_Medicine,26,9
ORGANIZATION_TYPE_Military,52,9
ORGANIZATION_TYPE_Mobile,0,9
ORGANIZATION_TYPE_Other,2,9
ORGANIZATION_TYPE_Police,33,9
ORGANIZATION_TYPE_Postal,0,9
ORGANIZATION_TYPE_Realtor,0,9
ORGANIZATION_TYPE_Religion,0,9
ORGANIZATION_TYPE_Restaurant,10,9
ORGANIZATION_TYPE_School,47,9
ORGANIZATION_TYPE_Security,2,9
ORGANIZATION_TYPE_Security_Ministries,20,9
ORGANIZATION_TYPE_Self_employed,62,9
ORGANIZATION_TYPE_Services,0,9
ORGANIZATION_TYPE_Telecom,0,9
ORGANIZATION_TYPE_Trade__type_1,0,9
ORGANIZATION_TYPE_Trade__type_2,12,9
ORGANIZATION_TYPE_Trade__type_3,6,9
ORGANIZATION_TYPE_Trade__type_4,0,9
ORGANIZATION_TYPE_Trade__type_5,0,9
ORGANIZATION_TYPE_Trade__type_6,0,9
ORGANIZATION_TYPE_Trade__type_7,3,9
ORGANIZATION_TYPE_Transport__type_1,0,9
ORGANIZATION_TYPE_Transport__type_2,3,9
ORGANIZATION_TYPE_Transport__type_3,49,9
ORGANIZATION_TYPE_Transport__type_4,6,9
ORGANIZATION_TYPE_University,0,9
ORGANIZATION_TYPE_XNA,0,9
FONDKAPREMONT_MODE_not_specified,2,9
FONDKAPREMONT_MODE_org_spec_account,2,9
FONDKAPREMONT_MODE_reg_oper_account,4,9
FONDKAPREMONT_MODE_reg_oper_spec_account,23,9
HOUSETYPE_MODE_block_of_flats,0,9
HOUSETYPE_MODE_specific_housing,1,9
HOUSETYPE_MODE_terraced_house,0,9
WALLSMATERIAL_MODE_Block,0,9
WALLSMATERIAL_MODE_Mixed,0,9
WALLSMATERIAL_MODE_Monolithic,0,9
WALLSMATERIAL_MODE_Others,10,9
WALLSMATERIAL_MODE_Panel,14,9
WALLSMATERIAL_MODE_Stone__brick,38,9
WALLSMATERIAL_MODE_Wooden,0,9
EMERGENCYSTATE_MODE_No,0,9
EMERGENCYSTATE_MODE_Yes,1,9
DAYS_EMPLOYED_PERC,539,9
INCOME_CREDIT_PERC,405,9
INCOME_PER_PERSON,278,9
ANNUITY_INCOME_PERC,458,9
PAYMENT_RATE,1416,9
BURO_DAYS_CREDIT_MIN,195,9
BURO_DAYS_CREDIT_MAX,316,9
BURO_DAYS_CREDIT_MEAN,292,9
BURO_DAYS_CREDIT_VAR,294,9
BURO_DAYS_CREDIT_ENDDATE_MIN,185,9
BURO_DAYS_CREDIT_ENDDATE_MAX,303,9
BURO_DAYS_CREDIT_ENDDATE_MEAN,294,9
BURO_DAYS_CREDIT_UPDATE_MEAN,226,9
BURO_CREDIT_DAY_OVERDUE_MAX,4,9
BURO_CREDIT_DAY_OVERDUE_MEAN,2,9
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,389,9
BURO_AMT_CREDIT_SUM_MAX,257,9
BURO_AMT_CREDIT_SUM_MEAN,322,9
BURO_AMT_CREDIT_SUM_SUM,259,9
BURO_AMT_CREDIT_SUM_DEBT_MAX,137,9
BURO_AMT_CREDIT_SUM_DEBT_MEAN,290,9
BURO_AMT_CREDIT_SUM_DEBT_SUM,186,9
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,51,9
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,181,9
BURO_AMT_CREDIT_SUM_LIMIT_SUM,59,9
BURO_AMT_ANNUITY_MAX,79,9
BURO_AMT_ANNUITY_MEAN,92,9
BURO_CNT_CREDIT_PROLONG_SUM,1,9
BURO_MONTHS_BALANCE_MIN_MIN,47,9
BURO_MONTHS_BALANCE_MAX_MAX,10,9
BURO_MONTHS_BALANCE_SIZE_MEAN,106,9
BURO_MONTHS_BALANCE_SIZE_SUM,115,9
BURO_CREDIT_ACTIVE_Active_MEAN,109,9
BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0,9
BURO_CREDIT_ACTIVE_Closed_MEAN,124,9
BURO_CREDIT_ACTIVE_Sold_MEAN,18,9
BURO_CREDIT_ACTIVE_nan_MEAN,0,9
BURO_CREDIT_CURRENCY_currency_1_MEAN,0,9
BURO_CREDIT_CURRENCY_currency_2_MEAN,0,9
BURO_CREDIT_CURRENCY_currency_3_MEAN,0,9
BURO_CREDIT_CURRENCY_currency_4_MEAN,0,9
BURO_CREDIT_CURRENCY_nan_MEAN,0,9
BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,14,9
BURO_CREDIT_TYPE_Car_loan_MEAN,76,9
BURO_CREDIT_TYPE_Cash_loan__non_earmarked__MEAN,0,9
BURO_CREDIT_TYPE_Consumer_credit_MEAN,158,9
BURO_CREDIT_TYPE_Credit_card_MEAN,202,9
BURO_CREDIT_TYPE_Interbank_credit_MEAN,0,9
BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,0,9
BURO_CREDIT_TYPE_Loan_for_purchase_of_shares__margin_lending__MEAN,0,9
BURO_CREDIT_TYPE_Loan_for_the_purchase_of_equipment_MEAN,0,9
BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0,9
BURO_CREDIT_TYPE_Microloan_MEAN,116,9
BURO_CREDIT_TYPE_Mobile_operator_loan_MEAN,0,9
BURO_CREDIT_TYPE_Mortgage_MEAN,88,9
BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0,9
BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0,9
BURO_CREDIT_TYPE_nan_MEAN,0,9
BURO_STATUS_0_MEAN_MEAN,194,9
BURO_STATUS_1_MEAN_MEAN,106,9
BURO_STATUS_2_MEAN_MEAN,35,9
BURO_STATUS_3_MEAN_MEAN,8,9
BURO_STATUS_4_MEAN_MEAN,10,9
BURO_STATUS_5_MEAN_MEAN,1,9
BURO_STATUS_C_MEAN_MEAN,147,9
BURO_STATUS_X_MEAN_MEAN,112,9
BURO_STATUS_nan_MEAN_MEAN,0,9
ACTIVE_DAYS_CREDIT_MIN,222,9
ACTIVE_DAYS_CREDIT_MAX,503,9
ACTIVE_DAYS_CREDIT_MEAN,316,9
ACTIVE_DAYS_CREDIT_VAR,252,9
